,GaiaEDR3,RAdeg,e_RAdeg,DEdeg,e_DEdeg,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,RFG,BPmag,RFBP,RPmag,RFRP,E(BP/RP),RUWE,IPDfmp,RV,e_RV,r_RV,f_RV,GCNSprob,WDprob,Dist1,Dist16,Dist50,Dist84,xcoord50,xcoord16,xcoord84,ycoord50,ycoord16,ycoord84,zcoord50,zcoord16,zcoord84,Uvel50,Uvel16,Uvel84,Vvel50,Vvel16,Vvel84,Wvel50,Wvel16,Wvel84,GUNN,r_GUNN,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,2MASS,Jmag,e_Jmag,Hmag,e_Hmag,Ksmag,e_Ksmag,WISE,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag
735,4049975081571729920,271.4517659,0.68037,-30.4249382,0.54676,32.27,0.77545,-48.839,0.96604,-204.86,0.61045,2.7243,532.66,3.5834,49.43,2.3487,61.93,0.9237,4.93,0,22.0,2.9,b'2006AstL...32..759G',b'F',0.894,0.083,0.0293,0.03034,0.03105,0.03178,30.9478,30.24465,31.67697,0.49574,0.48448,0.50742,-2.45675,-2.40093,-2.51464,21.49,18.432,24.384,-29.565,-30.393,-28.764,-10.002,-10.356,-9.636,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18054848-3025265',1.315,0.268,0.671,0.224,0.545,0.272,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,4590758227641991424,271.7561108,0.05426,30.5623469,0.06444,63.394,0.075,-100.15,0.07752,53.998,0.08307,4.9477,1117.88,5.195,516.32,4.4322,122.72,1.2542,1.39,31,-0.174,0.1465,b'2018A&A...616A...1G',b'T',1.0,0.074,0.01573,0.01575,0.01577,0.01579,7.9537,7.94373,7.96341,12.23493,12.2196,12.24988,5.98471,5.97721,5.99202,-2.948,-3.023,-2.875,-2.078,-2.192,-1.966,7.708,7.651,7.764,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18070158+3033434',3.459,0.198,3.242,0.19,3.107,0.23,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,4481492679086077312,271.8265394,0.0923,8.7339984,0.0955,12.602,0.11061,9.318,0.12397,29.522,0.12125,4.3837,1349.72,4.869,1640.85,3.7622,480.35,1.2099,1.05,0,-3.638,0.2018,b'2018A&A...616A...1G',b'T',1.0,0.028,0.07784,0.07876,0.07941,0.08007,62.54563,62.03464,63.06701,45.13749,44.76872,45.51376,18.86558,18.71145,19.02285,-9.941,-10.109,-9.778,7.038,6.898,7.177,0.792,0.725,0.853,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18071836+0844017',3.066,0.26,2.574,0.208,2.426,0.246,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,4482432246132106496,271.8371583,0.1735,9.5641979,0.17121,38.126,0.23907,-61.804,0.22543,79.004,0.22575,3.7122,497.37,3.7946,105.04,3.5539,378.45,1.1592,2.56,0,-23.9,0.74,b'2007AN....328..889K',b'F',1.0,0.048,0.02586,0.02608,0.02624,0.02639,20.42997,20.30596,20.55377,15.16791,15.07583,15.25982,6.3897,6.35091,6.42841,-24.095,-24.657,-23.502,-11.029,-11.452,-10.581,5.033,4.828,5.225,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18072099+0933497',3.509,0.226,3.426,0.216,3.412,0.192,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,6630558558672843392,272.1452572,0.06083,-63.6694113,0.07316,24.362,0.13457,19.021,0.06967,-191.101,0.0903,4.2893,1544.03,4.399,1450.09,4.0838,826.04,1.1642,1.12,34,-15.6,2.0,b'1953GCRV..C......0W',b'F',1.0,0.05,0.04054,0.04081,0.04104,0.04127,33.64481,33.46248,33.83275,-19.04576,-18.94255,-19.15215,-13.75912,-13.68455,-13.83597,-34.313,-35.761,-32.366,-18.663,-19.794,-17.775,-10.982,-11.801,-10.337,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18083481-6340069',3.978,0.252,3.804,0.256,3.804,0.292,b' ',0.0,0.0,0.0,0.0,3.827,0.015,3.798,0.023
740,4066303447672595200,272.9306012,0.09533,-23.701374,0.09165,12.259,0.13139,9.905,0.10785,-32.048,0.08367,4.6706,1052.26,5.2059,595.81,3.9953,369.13,1.227,0.67,0,5.71,0.2031,b'2018A&A...616A...1G',b'T',1.0,0.0,0.07958,0.0807,0.08154,0.08241,80.77886,79.94919,81.64229,10.57146,10.46288,10.68446,-3.48826,-3.45244,-3.52555,6.436,6.231,6.636,-8.282,-8.402,-8.166,-9.556,-9.68,-9.425,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18114333-2342044',3.266,0.278,2.715,0.248,2.615,0.278,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,2161275788716592256,273.4779331,0.09606,64.3974431,0.07682,43.184,0.09401,352.918,0.12803,35.572,0.0952,4.8615,1126.19,5.1012,1132.96,4.4827,500.04,1.1782,1.01,0,-35.928,0.1896,b'2018A&A...616A...1G',b'T',1.0,0.012,0.02303,0.0231,0.02315,0.0232,-1.41309,-1.40992,-1.41614,20.34065,20.29497,20.38464,10.97318,10.94854,10.99691,-5.857,-5.883,-5.831,-13.915,-14.096,-13.736,-50.785,-50.906,-50.675,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18135382+6423502',4.203,0.258,4.059,0.236,3.944,0.31,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,4038055447778237312,274.4060905,0.32059,-36.7624293,0.28909,23.886,0.48647,-131.804,0.41166,-166.309,0.29006,2.1165,338.29,3.7427,28.88,1.9154,33.05,0.6688,1.51,10,0.2,0.8,b'2006AstL...32..759G',b'F',0.634,0.065,0.03995,0.04111,0.04193,0.04277,41.24922,40.44364,42.08382,-2.57201,-2.52178,-2.62405,-7.04743,-6.90979,-7.19002,-0.881,-1.73,-0.083,-41.269,-42.084,-40.454,8.345,8.144,8.548,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18173763-3645418',-0.424,0.192,-1.394,0.266,-1.633,0.388,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,4605754569812388480,274.965363,0.06328,36.0647296,0.07022,12.765,0.08139,-16.658,0.08604,40.978,0.08279,3.9975,1028.7,4.5784,694.31,3.2829,535.39,1.2377,1.8,0,-24.485,0.1692,b'2018A&A...616A...1G',b'T',1.0,0.007,0.07719,0.07785,0.07832,0.07885,32.47908,32.28514,32.70011,65.20113,64.8118,65.64483,28.76084,28.5891,28.95656,-23.057,-23.174,-22.944,-18.363,-18.5,-18.212,0.977,0.885,1.066,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18195170+3603523',2.576,0.284,1.989,0.162,1.838,0.19,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,4278174940241609216,275.2169008,0.12651,3.3772172,0.18015,13.442,0.23514,-6.994,0.14299,11.952,0.13444,4.6043,708.19,5.0686,997.23,3.9967,306.36,1.2094,1.2,0,4.588,0.2017,b'2018A&A...616A...1G',b'T',1.0,0.005,0.0716,0.07327,0.07465,0.07588,62.31957,61.16625,63.34657,39.64441,38.91074,40.29774,10.8256,10.62526,11.004,1.893,1.729,2.064,4.338,4.233,4.447,4.738,4.666,4.799,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18205206+0322379',3.433,0.284,2.898,0.226,2.791,0.25,b' ',0.0,0.0,0.0,0.0,2.74,0.015,2.706,0.022
745,4269932382607207040,275.3250594,0.17531,-2.9019429,0.15997,52.441,0.20364,-548.903,0.20973,-700.854,0.17287,2.9905,470.94,3.7106,41.55,2.4736,78.98,1.0512,3.71,1,9.38,0.0004,b'2018A&A...616A...7S',b'F',1.0,0.16,0.01891,0.019,0.01907,0.01915,16.93453,16.87261,17.00291,8.58821,8.55681,8.62288,1.78244,1.77592,1.78964,42.903,42.775,43.011,-66.969,-67.193,-66.708,15.427,15.376,15.477,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18211862-0253554',1.49,0.298,1.037,0.304,1.05,0.316,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,4159137001085540480,275.9151311,0.77667,-8.9342442,0.64424,17.868,0.21505,48.894,0.86509,54.53,0.62324,4.403,687.22,4.8924,1206.52,3.7693,266.19,1.2167,1.57,0,-1.132,0.7034,b'2018A&A...616A...1G',b'T',0.802,0.035,0.05452,0.05536,0.05603,0.05669,51.98455,51.36052,52.59942,20.80889,20.5591,21.05502,1.98817,1.9643,2.01168,-7.99,-8.64,-7.314,17.154,16.809,17.483,-4.752,-5.055,-4.474,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18233958-0856041',3.122,0.286,2.627,0.24,2.545,0.288,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,4529285391533766400,275.9254783,0.04104,21.7686716,0.08171,26.964,0.10495,195.971,0.06498,-243.234,0.0891,3.4873,1672.1,4.1622,178.43,2.7707,285.37,1.204,2.3,1,-58.16,0.07,b'2005A&A...430..165F',b'F',1.0,0.033,0.03677,0.03695,0.0371,0.03723,23.07779,22.98929,23.15994,27.27616,27.17156,27.37325,9.97452,9.93627,10.01003,-8.264,-8.377,-8.145,-49.254,-49.31,-49.199,-62.486,-62.672,-62.292,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18234188+2146108',2.072,0.304,1.379,0.158,1.311,0.182,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,2157548616097840000,275.9772085,0.06514,58.8010172,0.06016,17.161,0.06313,-37.322,0.08481,62.892,0.08479,5.0292,1351.77,5.0604,918.52,4.9758,504.71,1.1468,1.08,0,-24.53,0.23,b'2004A&A...424..727P',b'F',1.0,0.022,0.05777,0.05806,0.05828,0.05848,1.93314,1.92582,1.93992,52.14547,51.94791,52.32831,25.94992,25.85161,26.04091,-16.498,-16.564,-16.434,-27.154,-27.372,-26.932,0.711,0.594,0.829,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18235463+5848028',4.938,0.438,4.874,0.02,4.779,0.021,b'J182354.41+584804.7',6.673,0.065,5.185,0.035,0.0,0.0,0.0,0.0
749,2256800156349110528,276.4975408,0.08327,65.5633616,0.0765,11.056,0.08413,105.816,0.10726,-26.846,0.10623,4.4495,1106.56,5.0716,1206.99,3.6912,425.52,1.2553,1.83,1,31.791,0.3167,b'2018A&A...616A...1G',b'T',1.0,0.027,0.08895,0.08978,0.09047,0.09117,-7.6045,-7.54667,-7.66279,80.1618,79.55222,80.77623,41.24941,40.93573,41.56558,1.705,1.654,1.754,49.805,49.46,50.135,-26.773,-27.121,-26.42,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18255915+6533486',2.949,0.234,2.197,0.196,2.085,0.216,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,6709267613942522496,276.7432911,0.27113,-45.9686956,0.28207,11.67,0.40461,-17.31,0.26978,-53.512,0.26304,3.4887,342.76,3.4725,60.08,3.593,284.61,1.1185,5.61,0,-0.2,2.0,b'1979IAUS...30...57E',b'F',0.968,0.006,0.07976,0.08342,0.08629,0.08946,81.65094,78.93894,84.65397,-16.36739,-15.82375,-16.96936,-22.60107,-21.85039,-23.43231,-5.237,-7.071,-3.332,-22.335,-23.217,-21.379,-2.113,-2.668,-1.594,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18265842-4558064',3.914,0.304,3.95,0.262,4.108,0.26,b'J182658.36-455807.3',4.66,0.077,4.141,0.084,0.0,0.0,0.0,0.0
751,4076915349846977664,276.9924434,0.16844,-25.422523,0.14544,42.92,0.21284,-46.152,0.23391,-185.067,0.21937,2.5435,539.88,3.4018,40.85,2.2008,58.21,0.9061,1.68,0,-43.2,0.8,b'2006AstL...32..759G',b'F',1.0,0.06,0.02304,0.02318,0.02329,0.02341,22.93718,22.82829,23.05206,3.0847,3.07006,3.10015,-2.64587,-2.63331,-2.65912,-40.329,-41.085,-39.518,-26.14,-26.287,-25.977,0.198,0.105,0.298,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18275824-2525175',1.084,0.226,0.438,0.212,0.332,0.258,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,6704767209778958976,277.2086927,0.10637,-49.07161,0.10314,26.698,0.1406,139.344,0.12146,-229.884,0.10758,3.8143,869.9,4.3476,303.09,3.1263,309.15,1.237,2.62,0,-30.6,0.7,b'2006AstL...32..759G',b'F',1.0,0.006,0.037,0.03726,0.03746,0.03767,34.79238,34.60466,34.98616,-8.79013,-8.74271,-8.83909,-10.75553,-10.6975,-10.81544,-46.065,-46.784,-45.42,-17.555,-17.779,-17.362,-28.004,-28.296,-27.747,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18284989-4904141',2.4,0.31,1.918,0.246,1.814,0.278,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,4104122833743954304,277.2994131,0.11745,-14.5658445,0.1132,10.362,0.13775,7.788,0.16097,-9.363,0.12303,4.6418,901.86,4.6949,548.54,4.5326,121.84,1.156,0.73,0,-41.0,4.2,b'2006AstL...32..759G',b'F',1.0,0.037,0.09365,0.09528,0.09654,0.09784,92.04569,90.84606,93.28871,28.9566,28.57921,29.34764,-3.01376,-2.97448,-3.05446,-38.263,-42.174,-34.165,-14.292,-15.533,-12.999,-3.887,-4.063,-3.706,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18291185-1433567',4.803,0.28,4.622,0.26,4.36,0.015,b'J182911.85-143355.9',4.645,0.063,5.552,0.037,4.435,0.017,4.378,0.028
754,4154786748987811456,278.7601907,0.07765,-10.97723,0.0707,12.437,0.08249,48.903,0.0969,-5.322,0.07649,4.8798,1230.23,5.3482,602.87,4.2596,491.88,1.2163,0.68,0,7.569,0.1798,b'2018A&A...616A...1G',b'T',1.0,0.02,0.07919,0.07985,0.08038,0.08092,74.86081,74.36674,75.36731,29.19525,29.00257,29.39279,-1.95886,-1.94593,-1.97211,4.174,4.015,4.343,8.9,8.825,8.984,-17.67,-17.795,-17.555,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18350240-1058380',3.658,0.278,3.132,0.198,3.022,0.254,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,4156500578347841408,278.801699,0.18211,-8.245466,0.14837,17.695,0.19109,-18.006,0.21877,-313.989,0.15679,3.4242,598.78,4.1937,62.06,2.687,76.34,1.187,2.35,0,36.5,0.18,b'2008AJ....135..209M',b'F',0.996,0.02,0.05526,0.05598,0.05658,0.05717,51.79041,51.23781,52.32952,22.78826,22.54511,23.02547,-0.17359,-0.17174,-0.1754,64.249,63.889,64.618,-55.684,-56.436,-54.907,-34.524,-34.881,-34.161,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18351242-0814383',1.699,0.322,1.002,0.264,0.847,0.288,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,4155413814250528128,280.5684783,0.09812,-9.0525471,0.09237,16.19,0.11571,7.3,0.13095,1.212,0.09733,4.6127,230.94,4.8183,67.34,4.3117,97.34,1.1556,0.76,0,-41.007,1.3267,b'2018A&A...616A...1G',b'T',0.996,0.0,0.06075,0.06131,0.06177,0.06223,56.46437,56.04711,56.8872,24.94272,24.7584,25.12951,-2.26142,-2.24471,-2.27835,-37.952,-39.149,-36.829,-15.354,-15.884,-14.86,-0.244,-0.309,-0.178,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18421642-0903092',4.224,0.258,3.978,0.214,3.95,0.216,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,6419476755916988032,280.7589179,0.05781,-71.42882,0.08177,15.15,0.11349,1.186,0.07806,-158.496,0.11566,3.6605,1273.44,4.2941,211.63,2.9324,470.35,1.2277,2.48,0,-16.3,0.7,b'2006AstL...32..759G',b'F',1.0,0.0,0.06487,0.06553,0.06605,0.0665,48.12524,47.7478,48.45934,-35.63373,-35.35426,-35.8811,-27.86154,-27.64302,-28.05496,-44.185,-44.753,-43.593,-27.773,-28.219,-27.318,-2.214,-2.495,-1.906,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18430213-7125413',2.092,0.308,1.504,0.248,1.39,0.298,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,2098237660364079232,281.0848459,0.34771,39.6704065,0.35103,20.691,0.40264,13.9,0.42395,62.391,0.48942,4.9996,721.18,5.0267,274.29,4.8352,107.8,1.197,4.58,0,-31.2,1.7,b'2006AstL...32..759G',b'F',0.996,0.046,0.04628,0.04744,0.04838,0.04931,16.58335,16.26268,16.9042,42.86302,42.03419,43.69234,15.10881,14.81665,15.40113,-24.42,-25.056,-23.774,-22.797,-24.129,-21.265,-7.728,-8.218,-7.189,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18442032+3940134',4.198,0.22,4.298,0.033,4.23,0.018,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,2096875399817444736,281.1932967,0.10751,37.6052098,0.11808,20.663,0.12959,25.347,0.14516,19.824,0.1581,4.3165,636.47,4.3924,1173.0,4.1263,360.06,1.1777,2.25,0,-24.9,0.74,b'2007AN....328..889K',b'F',1.0,0.0,0.04767,0.04809,0.04841,0.04872,18.15931,18.04049,18.27541,42.47988,42.20194,42.75149,14.46228,14.36766,14.55475,-14.718,-15.017,-14.423,-18.287,-18.979,-17.589,-11.039,-11.268,-10.794,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18444635+3736182',4.061,0.284,4.014,0.22,3.967,0.23,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,6438274350302427776,281.3624218,0.06873,-64.8719251,0.09526,34.735,0.15751,31.952,0.08739,-149.73,0.12092,4.7246,1528.9,4.8287,1461.96,4.5467,538.33,1.1548,1.07,0,2.0,4.2,b'2006AstL...32..759G',b'F',1.0,0.013,0.02851,0.02866,0.02879,0.02893,22.94829,22.84794,23.05909,-12.94871,-12.89208,-13.01123,-11.60123,-11.5505,-11.65725,-10.676,-13.873,-7.697,-15.627,-17.286,-13.774,-9.162,-10.641,-7.524,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18452691-6452165',4.382,0.26,4.251,0.212,4.298,0.031,b' ',0.0,0.0,0.0,0.0,3.624,0.015,2.355,0.022
761,4530744134231683840,281.4154805,0.06182,20.5448174,0.08853,51.674,0.12141,-9.086,0.07037,-335.655,0.10493,4.0786,1143.83,4.3176,862.77,3.6749,630.83,1.1925,2.96,1,23.441,0.3117,b'2018A&A...616A...1G',b'T',1.0,0.025,0.01925,0.01931,0.01935,0.0194,12.03223,12.00585,12.06029,14.74703,14.7147,14.78142,3.50328,3.4956,3.51145,37.847,37.65,38.039,1.749,1.538,1.986,-7.922,-7.982,-7.86,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18453972+2032466',3.527,0.242,3.286,0.176,3.19,0.256,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,4537855878510208000,281.5187513,0.04556,26.6622348,0.06278,13.386,0.07797,17.445,0.06399,23.833,0.07728,4.4603,1554.79,5.0755,1667.66,3.7149,409.1,1.2478,1.08,0,-16.92,0.1675,b'2018A&A...616A...1G',b'T',1.0,0.013,0.07371,0.0743,0.07475,0.07516,40.21145,39.96704,40.43394,60.76473,60.39541,61.10095,16.68621,16.58479,16.77854,-17.363,-17.465,-17.264,-7.699,-7.848,-7.563,-5.914,-5.961,-5.87,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18460446+2639435',3.053,0.248,2.404,0.18,2.222,0.222,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,4512265810537057664,281.7556053,0.10279,18.1820277,0.12455,34.999,0.17431,98.835,0.13961,115.12,0.1465,4.3117,1551.05,4.3786,1244.35,4.2124,721.04,1.1431,1.32,0,-44.6,2.0,b'1953GCRV..C......0W',b'F',1.0,0.017,0.02826,0.02845,0.02859,0.02872,18.60432,18.5148,18.68892,21.22445,21.12232,21.32096,4.53294,4.51113,4.55355,-43.194,-44.49,-42.089,-19.171,-20.621,-17.883,-12.261,-12.577,-11.987,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18470124+1810531',4.498,0.324,4.447,0.23,4.079,0.026,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,2156134953382133632,282.8010835,0.18975,59.3884672,0.19157,9.571,0.19929,79.097,0.20275,26.328,0.2025,4.2686,929.23,4.8977,689.21,3.5149,279.87,1.2491,2.59,0,-19.757,5.1832,b'2018A&A...616A...1G',b'T',1.0,0.028,0.09993,0.10255,0.10475,0.10692,1.16418,1.13972,1.18826,96.32278,94.29917,98.31545,41.1578,40.29313,42.00924,-22.51,-22.979,-22.064,-4.615,-9.343,-0.318,-39.718,-41.858,-37.805,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18511210+5923179',2.522,0.234,1.867,0.168,1.656,0.218,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,6651710619772267392,283.1654654,0.07993,-52.1077997,0.08505,12.069,0.09912,38.421,0.08348,-96.728,0.08692,4.9106,1373.51,5.4031,1214.78,4.2624,408.76,1.2254,0.88,0,-44.586,0.1857,b'2018A&A...616A...1G',b'T',1.0,0.0,0.08141,0.08217,0.08282,0.08348,74.24853,73.66429,74.84336,-21.06553,-20.89977,-21.23429,-30.04463,-29.80821,-30.28532,-57.619,-57.836,-57.384,-16.741,-16.975,-16.508,-7.776,-7.988,-7.558,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18523966-5206267',3.667,0.274,3.102,0.228,3.051,0.256,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,2144423264761182848,283.3064313,0.43117,50.7081229,0.50444,11.197,0.49643,-4.442,0.5205,-21.985,0.58719,4.6692,1265.69,5.1357,893.72,4.0623,252.14,1.208,6.76,0,9.321,1.3877,b'2018A&A...616A...1G',b'T',0.978,0.028,0.08135,0.08618,0.08998,0.09411,14.02085,13.42792,14.66462,83.16628,79.64926,86.98487,31.35865,30.03252,32.79849,10.872,10.367,11.4,7.144,5.877,8.473,2.05,1.546,2.595,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18531355+5042298',3.605,0.28,3.134,0.228,2.819,0.308,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,6342293925862497792,283.6925301,0.05562,-87.6064465,0.06483,12.511,0.07296,-36.555,0.08174,-135.715,0.10468,4.8847,1360.93,5.5398,1882.42,4.1197,682.66,1.2483,1.1,0,33.6,3.1,b'2006AstL...32..759G',b'F',1.0,0.057,0.07895,0.07948,0.07992,0.08037,41.42517,41.19393,41.65831,-57.81625,-57.49352,-58.14165,-36.45514,-36.25165,-36.66032,-20.992,-22.611,-19.479,-59.14,-61.138,-56.84,-3.219,-4.51,-1.812,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18544701-8736211',3.238,0.214,2.584,0.212,2.385,0.24,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,4075701763795658240,283.7802435,0.60247,-22.6714105,0.62028,11.41,0.752,104.663,0.70185,-28.501,0.61742,4.5912,924.05,5.2737,1014.72,3.8091,269.51,1.2518,5.28,0,-114.195,0.4932,b'2018A&A...616A...1G',b'T',0.828,0.028,0.0773,0.08365,0.0894,0.09606,85.56885,80.06533,91.94374,19.60689,18.34584,21.06761,-16.89186,-15.80543,-18.15031,-119.302,-120.065,-118.518,-19.407,-19.768,-19.006,-22.475,-25.393,-19.918,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18550714-2240168',2.688,0.234,2.056,0.212,1.901,0.244,b' ',0.0,0.0,0.0,0.0,2.03,0.013,1.879,0.019
769,2106630885454013184,283.833884,0.21609,43.9464511,0.21709,10.44,0.26363,20.136,0.27968,81.349,0.26296,2.3617,295.58,4.4252,81.85,2.0015,66.95,0.6949,2.95,28,-27.15,0.2,b'2009A&A...498..627F',b'F',0.998,0.028,0.09053,0.09364,0.09599,0.09849,25.47592,24.85207,26.14072,87.77719,85.62772,90.06777,29.32969,28.61147,30.09506,-43.979,-44.992,-43.0,-15.627,-15.933,-15.299,-3.914,-4.061,-3.752,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18552010+4356463',-0.738,0.222,-1.575,0.23,-1.837,0.208,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,4281199284413726208,284.0551538,0.1377,4.2037453,0.12901,24.27,0.17534,46.474,0.18017,31.313,0.15161,4.5689,831.91,4.6612,1372.6,4.4047,119.07,1.1558,1.15,0,-48.7,0.8,b'2006AstL...32..759G',b'F',0.98,0.053,0.04049,0.04087,0.04119,0.0415,32.79514,32.54599,33.04097,24.90913,24.71989,25.09585,0.61384,0.60918,0.61844,-44.465,-45.088,-43.824,-21.735,-22.22,-21.241,-6.013,-6.058,-5.969,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18561318+0412130',4.16,0.256,4.163,0.246,4.085,0.288,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,4281199318773462016,284.0612273,0.08686,4.2022537,0.08501,24.531,0.10828,50.044,0.10571,28.363,0.08062,4.9259,1079.1,5.0397,935.07,4.7304,351.55,1.157,0.94,0,-55.0,0.9,b'2006AstL...32..759G',b'F',1.0,0.046,0.04037,0.04059,0.04076,0.04094,32.45591,32.31831,32.59734,24.65275,24.54824,24.76018,0.60318,0.60063,0.60581,-49.241,-49.957,-48.566,-25.731,-26.275,-25.237,-6.919,-6.959,-6.882,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18561464+0412078',4.436,0.27,4.376,0.228,4.455,0.036,b' ',0.0,0.0,0.0,0.0,4.038,0.024,4.018,0.029
772,4253892913176211200,284.2655675,0.12606,-5.8464983,0.1226,15.392,0.17926,61.567,0.19506,-41.232,0.13075,4.5205,836.16,5.0678,679.65,3.8486,376.86,1.2196,0.89,0,-92.223,0.1636,b'2018A&A...616A...1G',b'T',1.0,0.02,0.06332,0.06432,0.06506,0.06585,57.11997,56.46947,57.81497,30.83302,30.48188,31.20818,-4.43549,-4.38498,-4.48946,-81.024,-81.159,-80.875,-46.857,-46.948,-46.769,-16.325,-16.571,-16.101,b' ',b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'18570367-0550468',3.135,0.29,2.662,0.214,2.533,0.234,b' ',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
